4D40A75C-4A61-40B3-B59F-455C13BF30E9;2023-02-26 05:00:00.000;2023-02-26 16:31:00.000;691
E10035E9-3800-4DB9-874D-4EBDA6974EB4;2023-02-26 07:01:00.000;2023-02-26 14:37:00.000;456
8F95A664-DE6F-49FB-859A-3C27EF11F534;2023-03-04 09:00:00.000;2023-03-04 09:55:00.000;55
0D22829A-A658-4CBB-94CF-DD30D0CE3D8F;2023-03-07 07:25:00.000;2023-04-21 17:08:00.000;65383
A7294F99-D0EE-49B8-90CF-85455254D4D6;2023-03-11 00:24:00.000;2023-03-13 06:43:00.000;3259
79A2FFC8-C67F-40FC-978D-B76D38EACB5D;2023-03-12 00:43:00.000;2023-03-12 09:42:00.000;539
A1A0482E-6F36-444C-A35C-F70EF4EBBEBD;2023-03-12 07:49:00.000;2023-03-12 10:08:00.000;139
EA32ACF8-6379-4AD9-BD8D-14D4F18CAFA3;2023-03-12 08:21:00.000;2023-03-12 16:10:00.000;469
035C52AA-9DBB-446B-988D-E23209B52E51;2023-03-14 08:04:00.000;2023-03-15 08:54:00.000;1490
ADEA2DFD-972E-4FDA-B7E4-6DCF28D53FAF;2023-03-15 08:36:00.000;2023-03-16 13:30:00.000;1734
5A561BBF-6709-4B68-A7CB-FB2292AFBB33;2023-03-16 10:45:00.000;2023-03-16 12:52:00.000;127
C59A2686-32D0-485E-8B4A-857EBDFAA744;2023-03-18 06:00:00.000;2023-03-19 16:22:00.000;2062
309A1924-4FB3-4EC0-9F38-01BA96669D63;2023-03-19 06:05:00.000;2023-03-19 11:33:00.000;328
66E47D33-8F50-4FA8-96C8-4ECBD8B47802;2023-03-19 07:22:00.000;2023-03-19 15:53:00.000;511
EA32ACF8-6379-4AD9-BD8D-14D4F18CAFA3;2023-03-19 08:10:00.000;2023-03-19 16:09:00.000;479
23808D82-D775-495E-B7BA-ADEA8CEB3FEC;2023-03-20 07:04:00.000;2023-03-20 16:19:00.000;555
7AB01D09-68D9-4089-96D7-3F01B0328BCD;2023-03-21 09:57:00.000;2023-03-21 12:16:00.000;139
3506BD50-2D44-4D7F-8E99-9D09FB05025D;2023-03-24 07:27:00.000;2023-03-24 16:51:00.000;564
CCB3457B-F244-4A1E-803A-AC30C15C9135;2023-03-25 11:48:00.000;2023-03-25 22:35:00.000;647
D298764B-043A-4443-8031-42DB085E61A3;2023-03-25 15:00:00.000;2023-03-25 15:37:00.000;37
CCB3457B-F244-4A1E-803A-AC30C15C9135;2023-03-25 23:19:00.000;2023-03-26 06:45:00.000;446
F19B40CD-A10F-4673-8DC8-69FA5F18182E;2023-03-26 07:09:00.000;2023-03-26 15:25:00.000;496
C468DD2E-00CF-4027-89C2-EAAAB75DCED4;2023-03-26 08:31:00.000;2023-03-26 13:23:00.000;292
A7B8CCE1-0118-44BA-9392-9B46CB15E59E;2023-03-27 01:57:00.000;2023-03-27 04:37:00.000;160
BC3612ED-EC0E-4454-A9E6-597BD5A7AF56;2023-03-29 07:44:00.000;2023-03-29 11:22:00.000;218
241D1403-7568-48C6-B033-841B4469F6A4;2023-03-30 07:20:00.000;2023-03-30 11:31:00.000;251
1BFEC5F0-269D-4A77-A8FE-B324855362B3;2023-03-31 07:42:00.000;2023-03-31 11:05:00.000;203
5787E14C-7EE0-41B1-B1A5-59B80110213E;2023-04-01 07:23:00.000;2023-04-01 08:11:00.000;48
3AA9BAE5-5478-4EAC-9B47-8ADF1CB0A257;2023-04-01 10:49:00.000;2023-04-07 06:54:00.000;8405
84D93928-D366-40B9-B0CD-38CC8B66D347;2023-04-02 06:18:00.000;2023-04-02 17:34:00.000;676
5E86FC79-E6CD-446E-9C63-AC9E1707FBDC;2023-04-02 07:46:00.000;2023-04-02 17:04:00.000;558
624B1859-E127-4462-BAA7-7CA58C3E877D;2023-04-02 08:08:00.000;2023-04-02 22:17:00.000;849
309A1924-4FB3-4EC0-9F38-01BA96669D63;2023-04-02 08:21:00.000;2023-04-02 12:19:00.000;238
346D5839-3153-4B86-9E48-E483953CA857;2023-04-02 08:59:00.000;2023-04-02 10:57:00.000;118
35DD7336-6232-45C8-AC65-865B74AF82F7;2023-04-04 08:43:00.000;2023-04-04 15:32:00.000;409
C2FAE1E4-0998-46CE-BDDF-ABFF133095CF;2023-04-09 00:25:00.000;2023-04-09 10:01:00.000;576
869E16C5-F63C-4408-BE22-07DD3864C3FD;2023-04-09 07:05:00.000;2023-04-09 16:28:00.000;563
E1B50D7E-9ECA-4DF4-890D-CFA2B6C970C1;2023-04-09 11:08:00.000;2023-04-09 14:27:00.000;199
80F8F1CB-814E-4E45-8D98-C829821FC6EF;2023-04-11 13:17:00.000;2023-04-11 15:59:00.000;162
80F8F1CB-814E-4E45-8D98-C829821FC6EF;2023-04-11 16:00:00.000;2023-08-27 14:15:00.000;198615
00E09BD9-1407-4988-A183-D1FCB78D4E71;2023-04-16 06:29:00.000;2023-04-16 15:37:00.000;548
5BC608D4-1CB8-4A06-97D9-A52C66D8FE89;2023-04-16 07:34:00.000;2023-04-16 14:34:00.000;420
B6E89437-3901-4A40-A9A0-2382B7C4A7CC;2023-04-16 08:05:00.000;2023-04-16 15:55:00.000;470
DDCA2D1C-96E4-44E8-B08C-07C0F868055F;2023-04-18 00:15:00.000;2023-04-18 06:10:00.000;355
0D64E8E7-5C77-4B76-BCBB-E9DC376AFAD8;2023-04-19 15:01:00.000;2023-04-19 15:52:00.000;51
9F341F7C-2641-4A78-ABBA-50A9DBFE3D8D;2023-04-20 00:21:00.000;2023-04-20 06:01:00.000;340
79A2FFC8-C67F-40FC-978D-B76D38EACB5D;2023-04-21 06:31:00.000;2023-04-21 16:49:00.000;618
50F9C677-6882-4699-91F9-DE04F0DAF557;2023-04-21 07:12:00.000;2023-04-21 14:29:00.000;437
0C5B0AA2-5077-4328-B167-81CC2F03E17A;2023-04-23 08:10:00.000;2023-04-23 09:30:00.000;80
98CC0281-EE7B-4AC2-A169-A459241C7670;2023-04-23 08:38:00.000;2023-04-23 16:58:00.000;500
1276D2BF-363A-46A7-AF31-BD3C63815533;2023-04-23 12:05:00.000;2023-04-23 12:44:00.000;39
1365214D-F4D9-4FFC-930F-32DC34064799;2023-04-26 08:13:00.000;2023-04-27 00:01:00.000;948
08EB8303-7573-4051-A6DE-AD9898401BF8;2023-04-26 08:32:00.000;2023-04-28 22:27:00.000;3715
241D1403-7568-48C6-B033-841B4469F6A4;2023-04-27 07:14:00.000;2023-04-27 11:30:00.000;256
A90C95E3-C878-43A0-AFEA-D5352D3E0667;2023-04-29 01:26:00.000;2023-05-02 06:19:00.000;4613
6E8DBE3C-4A05-445A-8254-7FE5F2384A53;2023-04-29 09:05:00.000;2023-04-29 16:12:00.000;427
527230AF-BDA0-4414-803F-A9AE9A58209E;2023-04-30 06:27:00.000;2023-04-30 13:44:00.000;437
D9386093-6D65-4863-8CA4-A73B5947FFA1;2023-04-30 06:29:00.000;2023-04-30 15:59:00.000;570
53EA041F-A40B-404B-B759-96E33C44F52C;2023-05-01 06:26:00.000;2023-05-01 12:30:00.000;364
84AA2AB3-4D86-4C5D-A887-D03D6E04E384;2023-05-01 08:27:00.000;2023-05-01 12:15:00.000;228
85BA9BE0-A063-41CF-8A8B-6F55EA4FBDF6;2023-05-05 00:02:00.000;2023-05-05 01:56:00.000;114
6C0776E3-8490-41EB-8FAA-A036FA96F525;2023-05-07 08:14:00.000;2023-05-08 03:24:00.000;1150
19C2D2FC-18E5-4CC8-AB00-42F530EF12CC;2023-05-08 22:01:00.000;2023-05-09 07:30:00.000;569
0D64E8E7-5C77-4B76-BCBB-E9DC376AFAD8;2023-05-09 15:02:00.000;2023-05-09 16:07:00.000;65
A127858E-B72A-4E34-AB5B-6F2983E83348;2023-05-11 05:00:00.000;2023-05-11 16:10:00.000;670
6F9ECBF4-7CC7-4B22-AA2C-0468DCE1A12F;2023-05-11 15:57:00.000;2023-05-11 16:00:00.000;3
5B009B1D-13C0-421B-8A3D-4D9D5387B8AE;2023-05-11 22:37:00.000;2023-05-12 05:47:00.000;430
5B009B1D-13C0-421B-8A3D-4D9D5387B8AE;2023-05-13 02:37:00.000;2023-05-15 05:51:00.000;3074
5A6C3F9F-DB74-459D-82A8-BE84B7A0B5D2;2023-05-15 10:18:00.000;2023-06-07 12:39:00.000;33261
951A6CB6-9915-45B3-B842-22E5C6FAA977;2023-05-18 08:25:00.000;2023-05-18 12:48:00.000;263
FB912600-0A28-4998-A9DE-4B1CA9AFC007;2023-05-20 00:24:00.000;2023-05-22 05:15:00.000;3171
6F9ECBF4-7CC7-4B22-AA2C-0468DCE1A12F;2023-05-20 13:10:00.000;2023-05-20 16:33:00.000;203
43F3B249-81CF-4520-BC73-572928C04E1C;2023-05-20 15:06:00.000;2023-05-20 16:37:00.000;91
CCA3F62C-3ECA-4F0D-9E13-740291ED19C3;2023-05-21 07:44:00.000;2023-05-21 10:43:00.000;179
AE11A6F6-9BAC-4F37-AF8B-E21BA0D249A7;2023-05-24 10:23:00.000;2023-05-24 10:25:00.000;2
AE11A6F6-9BAC-4F37-AF8B-E21BA0D249A7;2023-05-24 15:40:00.000;2023-05-24 15:43:00.000;3
091A9B8A-F32C-4375-99C0-780361B1ECE4;2023-05-25 07:04:00.000;2023-05-25 12:59:00.000;355
8D7F599A-E3D7-4794-BCCC-A88BAEA0921F;2023-05-28 06:57:00.000;2023-05-28 16:52:00.000;595
9F341F7C-2641-4A78-ABBA-50A9DBFE3D8D;2023-05-29 00:10:00.000;2023-05-29 06:41:00.000;391
9F341F7C-2641-4A78-ABBA-50A9DBFE3D8D;2023-05-30 00:06:00.000;2023-05-30 02:14:00.000;128
04E69428-F9F6-451C-B02B-366623A29F1C;2023-05-31 08:13:00.000;2023-06-07 14:26:00.000;10453
FB912600-0A28-4998-A9DE-4B1CA9AFC007;2023-06-03 00:27:00.000;2023-06-05 06:43:00.000;3256
67B5A77C-FDB1-46DC-824D-F0C43CC85E65;2023-06-03 10:01:00.000;2023-06-04 17:04:00.000;1863
DD6BB91B-D0E6-4032-8F4C-1D6C6471FE06;2023-06-04 06:28:00.000;2023-06-04 15:10:00.000;522
DD4C4138-5AB7-4FD7-84FA-07BC8DB4DC3B;2023-06-04 07:24:00.000;2023-06-04 12:11:00.000;287
F19B40CD-A10F-4673-8DC8-69FA5F18182E;2023-06-05 07:08:00.000;2023-06-05 16:44:00.000;576
BCB45581-9CC0-4607-8BB1-477B6E92CF1E;2023-06-05 08:26:00.000;2023-06-05 08:35:00.000;9
B510BBF6-3B68-453D-B89A-D6DF249A471F;2023-06-06 22:00:00.000;2023-06-07 00:35:00.000;155
E9FC4B54-6AD5-434E-B3DF-E388AE5CE9E1;2023-06-07 08:38:00.000;2023-06-07 08:46:00.000;8
AE6D1D2D-2D77-4C15-8E56-6C675A7A76FB;2023-06-08 07:46:00.000;2023-06-09 17:21:00.000;2015
7A814E4E-113F-4241-9E4E-A11CCB4B81A7;2023-06-08 09:38:00.000;2023-06-09 16:30:00.000;1852
86F0B828-D353-4298-8E94-24D33B57D303;2023-06-11 06:35:00.000;2023-06-11 16:32:00.000;597
7A6F5E69-5A04-4CBF-91B9-93597B53F05B;2023-06-11 07:17:00.000;2023-06-11 14:46:00.000;449
B5BA0E46-F802-497F-8FB4-5A3B2AD78CAB;2023-06-11 07:55:00.000;2023-06-11 10:55:00.000;180
87590A23-C0F5-4AC5-AD1B-19AA71EF7F7B;2023-06-11 08:02:00.000;2023-06-11 13:33:00.000;331
4DB1A6C1-28BB-4FDE-8B25-1359372E6823;2023-06-11 08:02:00.000;2023-06-11 16:07:00.000;485
6A3BD889-72BA-4693-9A92-8AA1074FB370;2023-06-11 08:17:00.000;2023-06-11 16:20:00.000;483
9E3215DE-B13D-45BE-8785-E7EFD7DF04B4;2023-06-16 07:32:00.000;2023-07-01 02:10:00.000;21278
F4E603C6-F513-47F8-BAB8-89A5EDEEA250;2023-06-16 14:22:00.000;2023-06-16 17:42:00.000;200
5892C982-419F-4265-98B7-6CD0D7C0F2CA;2023-06-17 00:15:00.000;2023-06-19 06:44:00.000;3269
4764B324-754C-4709-AB20-B507812E1F39;2023-06-17 00:39:00.000;2023-06-19 02:49:00.000;3010
0DA38EE8-2C8F-4957-9314-78C3CDCA156A;2023-06-18 07:57:00.000;2023-06-18 15:05:00.000;428
36FB2CDE-4F84-4E29-831C-169E6A129F03;2023-06-18 09:22:00.000;2023-06-18 16:33:00.000;431
D986131B-4B84-4DE8-8BD6-C5782EFD6B64;2023-06-20 00:07:00.000;2023-06-20 05:26:00.000;319
A78368AF-8EC7-4A0F-864F-E56BE0BFDACE;2023-06-21 00:10:00.000;2023-06-21 02:19:00.000;129
58B94B72-5A8B-4265-859F-C8A42977D4A2;2023-06-24 07:09:00.000;2023-06-24 16:59:00.000;590
6A3BD889-72BA-4693-9A92-8AA1074FB370;2023-06-24 08:26:00.000;2023-06-24 16:16:00.000;470
9F341F7C-2641-4A78-ABBA-50A9DBFE3D8D;2023-06-25 03:49:00.000;2023-06-25 09:54:00.000;365
1822C8E1-4D94-4AA7-BD98-62579A5C12A1;2023-06-25 07:15:00.000;2023-06-25 17:01:00.000;586
9E7D8206-B9AA-4402-B6B1-BD01C6880C60;2023-06-25 08:06:00.000;2023-06-25 11:30:00.000;204
6A3BD889-72BA-4693-9A92-8AA1074FB370;2023-06-25 08:31:00.000;2023-06-25 15:58:00.000;447
3F8CB57D-232F-4AFA-8982-21F12C598ABA;2023-06-26 08:01:00.000;2023-06-26 18:18:00.000;617
F1983F15-7F51-4D7A-A3A0-712D2EB7DF30;2023-06-28 15:22:00.000;2023-07-24 09:00:00.000;37058
47B23687-9630-4FD3-A667-184C83CB1869;2023-07-01 00:02:00.000;2023-07-03 02:56:00.000;3054
34BE9C23-C440-41D2-B64E-FB877B82CC26;2023-07-02 13:36:00.000;2023-07-02 16:44:00.000;188
A4C9F3F6-F74C-4B75-9891-FAE0F4BB135F;2023-07-04 08:20:00.000;2023-07-04 14:56:00.000;396
E1B50D7E-9ECA-4DF4-890D-CFA2B6C970C1;2023-07-05 04:07:00.000;2023-08-10 09:50:00.000;52183
DF39C2B8-B194-4461-93CF-F8717023C467;2023-07-08 06:13:00.000;2023-07-08 16:08:00.000;595
33919A4E-8F11-445E-BDDC-4A17FE681A9C;2023-07-09 06:13:00.000;2023-07-09 17:38:00.000;685
1D8017D7-E18F-40E9-8C24-00317FBD323F;2023-07-09 15:46:00.000;2023-09-24 16:55:00.000;110949
B9D48F63-C043-4173-A67E-F23A31D900DB;2023-07-11 06:51:00.000;2023-07-11 16:44:00.000;593
0C5B0AA2-5077-4328-B167-81CC2F03E17A;2023-07-11 07:20:00.000;2023-07-11 07:23:00.000;3
28DA8065-B3BF-4CA2-916A-4BF7784FDD8B;2023-07-13 01:07:00.000;2023-07-13 03:03:00.000;116
F0E862AB-F49F-485A-89DF-A6CF42B265E0;2023-07-13 06:32:00.000;2023-07-13 16:13:00.000;581
056D6EC5-21CC-4C5B-B7CA-3D38576A0279;2023-07-13 09:40:00.000;2023-07-13 13:23:00.000;223
056D6EC5-21CC-4C5B-B7CA-3D38576A0279;2023-07-14 14:10:00.000;2023-07-14 17:11:00.000;181
AEA2D23E-9BE7-4555-B4E4-220F5AABFC92;2023-07-16 07:29:00.000;2023-07-16 16:36:00.000;547
30AA272A-2443-466C-8986-905EB5D3F7AD;2023-07-16 08:08:00.000;2023-07-16 13:44:00.000;336
EE4D2C52-4A10-45E0-B6F5-521EAEFDAD37;2023-07-18 08:06:00.000;2023-07-18 15:20:00.000;434
25F29DF5-0E1A-4FE9-998F-5E7F27FF09E0;2023-07-19 07:24:00.000;2023-07-19 17:14:00.000;590
FC6B3965-A1E8-439C-BB1D-0672F06F6AD5;2023-07-20 07:41:00.000;2023-07-24 10:38:00.000;5937
69C1837D-05FB-4DCE-9762-49EE62C325F2;2023-07-20 08:37:00.000;2023-07-20 15:57:00.000;440
AD4CF9BC-FF28-484E-9298-0888B25E0C4F;2023-07-23 07:04:00.000;2023-07-23 11:24:00.000;260
1303801B-9DB3-496F-8BB0-64867A2873B6;2023-07-26 00:00:00.000;2023-07-26 01:18:00.000;78
9FC1C01F-67B5-498C-9767-59A59BDAC33C;2023-07-26 01:25:00.000;2023-07-26 01:55:00.000;30
4BA78034-FD46-43EE-A492-91B02B6AA81C;2023-07-26 08:48:00.000;2023-07-26 11:01:00.000;133
BDE9DF47-1D5C-4BB5-A915-C6CF640FB6B3;2023-07-28 06:19:00.000;2023-07-28 06:49:00.000;30
08B98F4E-B5D2-41BE-8170-FD13A74212B6;2023-07-29 08:15:00.000;2023-07-29 16:48:00.000;513
528A33E0-3710-44BB-ADBB-31CC96707FD7;2023-07-30 00:04:00.000;2023-07-30 03:21:00.000;197
71CC2757-211A-4D92-973D-6FE88DB85E16;2023-07-30 03:58:00.000;2023-07-30 23:24:00.000;1166
29C7EAB8-D7D7-4A3B-879E-1DD369918805;2023-07-30 07:36:00.000;2023-07-30 10:10:00.000;154
8AE501DF-C350-4C40-81DC-A2C546FC5FD2;2023-08-03 00:00:00.000;2023-08-03 06:06:00.000;366
69B1356D-9B55-4313-A586-70B6E0AF1C7B;2023-08-03 10:37:00.000;2023-08-07 16:38:00.000;6121
1C735AAE-BF43-4FC0-A480-B058C93EA0BC;2023-08-05 06:40:00.000;2023-08-06 10:57:00.000;1697
556A3991-C410-4811-B60B-4FF7A80A1ACB;2023-08-09 07:10:00.000;2023-08-09 16:11:00.000;541
8E05A8A5-DD1B-4B13-92EB-C31DC70FEDE3;2023-08-11 08:18:00.000;2023-08-11 10:45:00.000;147
08EB8303-7573-4051-A6DE-AD9898401BF8;2023-08-11 09:23:00.000;2023-08-12 17:15:00.000;1912
4CE9C71E-D028-4FF1-95B3-64E7F3D0B71C;2023-08-12 07:07:00.000;2023-08-12 16:59:00.000;592
6AED5992-7C51-4238-A9F6-C08E540DE9DF;2023-08-16 06:35:00.000;2023-08-16 16:17:00.000;582
6EB5F12C-D18F-4C82-993A-D3CCA383645E;2023-08-20 09:44:00.000;2023-08-20 11:09:00.000;85
15BCC681-BAF8-4836-8374-8E8F76FAF496;2023-08-21 08:57:00.000;2023-08-22 08:42:00.000;1425
15BCC681-BAF8-4836-8374-8E8F76FAF496;2023-08-22 08:43:00.000;2023-08-22 15:24:00.000;401
A349FD0E-894E-41AC-8DEF-BE606B973E11;2023-09-03 11:02:00.000;2023-09-03 17:17:00.000;375
C3ECB37A-111B-4258-BA51-B70E4D7FD316;2023-09-07 13:03:00.000;2023-09-07 16:50:00.000;227
7D626F8A-1B14-4815-9BA8-A7E1C57ADBAC;2023-09-07 13:19:00.000;2023-09-07 15:18:00.000;119
EB09302D-6254-41C9-99E7-3B47FB47A1A5;2023-09-08 04:39:00.000;2023-09-08 17:01:00.000;742
8E7EEB14-88C7-4566-AB9C-B7652DCC1FF8;2023-09-10 09:10:00.000;2023-09-10 09:12:00.000;2
EB09302D-6254-41C9-99E7-3B47FB47A1A5;2023-09-11 04:24:00.000;2023-09-11 17:09:00.000;765
C5C33F4D-06F6-4F27-877D-B9CEB5C8A18E;2023-09-13 07:28:00.000;2023-09-13 15:00:00.000;452
C5C33F4D-06F6-4F27-877D-B9CEB5C8A18E;2023-09-14 07:27:00.000;2023-09-14 11:44:00.000;257
E25A9E4D-8B06-4CC8-BA96-6BCCD553FF0E;2023-09-14 08:04:00.000;2023-09-14 10:03:00.000;119
E9EA01A7-51FB-4007-89A4-3B90EFB7F30D;2023-09-16 02:48:00.000;2023-09-16 02:56:00.000;8
CC7E70EA-3730-4F8E-A341-78672A20898A;2023-09-17 08:30:00.000;2023-09-17 09:31:00.000;61
FE545373-09C7-4B48-83D2-0F570115D144;2023-09-19 08:05:00.000;2023-09-19 15:58:00.000;473
9D35A429-C049-4FF8-9B46-54C59CEF091E;2023-09-20 09:02:00.000;2023-09-20 17:12:00.000;490
A4988DFE-12D9-4329-AC56-03D916CB9DDD;2023-09-21 05:57:00.000;2023-09-21 16:22:00.000;625
1027E58E-BAC6-4764-A221-B5E9CD14F578;2023-09-21 07:24:00.000;2023-09-21 14:24:00.000;420
9A16E6CC-35EA-4085-8F3B-26C879F429AF;2023-09-21 07:52:00.000;2023-09-21 11:46:00.000;234
33919A4E-8F11-445E-BDDC-4A17FE681A9C;2023-09-23 07:50:00.000;2023-09-23 17:02:00.000;552
E8041C3A-6723-4437-A50A-1372FD649736;2023-09-23 07:59:00.000;2023-09-23 16:57:00.000;538
300C9711-3ACB-4AEF-BB6F-34E20D5D9A0B;2023-09-23 08:18:00.000;2023-09-23 17:51:00.000;573
4EC99980-7AE9-4198-A8EE-8F5D45187CE4;2023-09-24 07:06:00.000;2023-09-24 13:06:00.000;360
2023419F-4043-4170-AEA7-05DBFA33862A;2023-09-24 07:46:00.000;2023-09-24 16:39:00.000;533
33919A4E-8F11-445E-BDDC-4A17FE681A9C;2023-09-24 07:47:00.000;2023-09-24 17:18:00.000;571
E8041C3A-6723-4437-A50A-1372FD649736;2023-09-24 07:58:00.000;2023-09-24 16:03:00.000;485
17BC69F2-B472-4E68-B3FF-ACA5DF03A22B;2023-09-24 08:04:00.000;2023-09-24 14:44:00.000;400
A36BFD2A-F7A3-4F18-89A2-9C3BBE26BE72;2023-09-24 08:09:00.000;2023-09-24 16:46:00.000;517
1CA24DE5-6DBA-4B99-A85E-2EA01B6014B3;2023-09-26 08:21:00.000;2023-09-28 23:31:00.000;3790
CA42DCD8-C723-4A4E-A419-075957FF3D66;2023-09-27 01:02:00.000;2023-09-27 03:35:00.000;153
DF31F146-AF53-46F7-B6EA-C3E4CD17D847;2023-09-27 09:01:00.000;2023-09-27 13:37:00.000;276
2A5A656E-58E0-41C8-A030-B15FE0F53430;2023-09-28 07:52:00.000;2023-09-28 16:31:00.000;519
02AD46F5-AA2C-477A-BAC0-9B37656EB37F;2023-09-30 05:59:00.000;2023-09-30 11:26:00.000;327
37B802CD-A714-4468-8211-FC89C5384BB7;2023-09-30 07:30:00.000;2023-10-01 16:01:00.000;1951
038FF4AB-E23A-42A5-A516-276DEA942BB5;2023-10-01 05:55:00.000;2023-10-01 11:18:00.000;323
4D70620B-BFBC-4F9B-8011-D2C9B02C00FA;2023-10-01 09:21:00.000;2023-10-01 16:12:00.000;411
C3FD8C18-F21C-4F8D-AFB0-AE5BFA90FF98;2023-10-01 09:25:00.000;2023-10-01 16:07:00.000;402
AB54C437-ADC5-456C-A346-438A3B4BB50E;2023-10-02 08:06:00.000;2023-10-02 15:42:00.000;456
CD712F25-2578-4742-8566-6A43356A5998;2023-10-05 08:06:00.000;2023-10-13 17:53:00.000;12107
FA08B10A-47AA-4772-989C-E679E91CA2EE;2023-10-08 08:09:00.000;2023-10-08 11:18:00.000;189
5EEB6A31-85AD-48E8-B1AC-6C5B174D7321;2023-10-09 09:21:00.000;2023-10-11 15:39:00.000;3258
DEA79AE6-198D-4E74-BD03-0DD4BD589EC7;2023-10-10 07:36:00.000;2023-10-10 14:43:00.000;427
9DD19E83-FCEA-4D9E-9268-C0CAE7F360EF;2023-10-10 23:53:00.000;2023-10-11 07:04:00.000;431
C4F3FAC7-F8EF-4BBA-B4C7-B428523D59D5;2023-10-11 01:33:00.000;2023-10-11 02:18:00.000;45
3E35053E-1B5D-4BFA-8924-2C873EB506EB;2023-10-12 13:01:00.000;2023-10-12 15:15:00.000;134
0D71D5CD-14C2-40C4-9DC2-1A42AECB1007;2023-10-13 08:04:00.000;2023-10-13 17:58:00.000;594
A9441B94-9CE5-48A5-98C9-4C5026B2554B;2023-10-13 11:39:00.000;2023-10-13 11:41:00.000;2
FA08B10A-47AA-4772-989C-E679E91CA2EE;2023-10-15 07:22:00.000;2023-10-15 16:57:00.000;575
0D71D5CD-14C2-40C4-9DC2-1A42AECB1007;2023-10-15 08:03:00.000;2023-10-15 17:53:00.000;590
039F4325-748B-4AD3-856B-A4107D4F9B4A;2023-10-16 07:01:00.000;2023-10-28 14:56:00.000;17755
DD003CA7-B370-4F1C-A878-C9186208F1EE;2023-10-16 07:15:00.000;2023-10-16 17:27:00.000;612
E50B28CD-CAA2-43B2-A05B-6EDC4F3DA836;2023-10-17 08:47:00.000;2023-10-18 15:02:00.000;1815
FED111EB-CCDD-4817-8961-13BF305C41EA;2023-10-19 01:36:00.000;2023-10-19 02:45:00.000;69
1D8C85DB-215C-4A9B-95F8-CFAAF8B7FF81;2023-10-21 06:07:00.000;2023-10-23 01:56:00.000;2629
78AC9471-AC70-4BEB-8641-A51A07FE0B39;2023-10-22 06:03:00.000;2023-10-22 16:55:00.000;652
71CC2757-211A-4D92-973D-6FE88DB85E16;2023-10-22 07:21:00.000;2023-10-22 15:29:00.000;488
637B4840-C7EB-4E4D-A7FA-BA12322AF8DC;2023-10-22 07:22:00.000;2023-10-22 16:20:00.000;538
15E752D2-5816-4ABC-9A94-9413FC7C5BF9;2023-10-24 07:34:00.000;2023-10-24 16:57:00.000;563
